sugar_free,health_label,price_normalized,sugar_health_interaction,perceived_benefit,nutrition_knowledge,perceived_price,health_concern,individual_id
0.8908825945133276,0.6636924386853831,0.03279920604322131,1.700375779671447,0.25565248933254936,0.35802127810338036,-0.39078075578773913,0.2906263451543097,0
0.5877628392716747,-0.3343968473545671,-0.31439582143476896,0.6626670230701154,0.4353641744278796,0.463647063777895,-0.2860385010779502,0.13744893081563214,1
1.2505545333645451,0.4994502431490565,-0.29663258082836924,1.2697625129414623,0.29066398308254693,0.6018405668551148,-0.24136055334216444,0.2759949970485543,2
1.612072418720017,0.9911549461919427,-0.9853412380652247,2.4276104424493052,0.34566897793478935,0.4535564319160472,-0.011231234265980966,0.1269096779631667,3
0.8103316898878808,0.2378155929660739,-0.6879904886164006,0.7860762110808082,0.7346904180597075,0.3373962893462593,-0.1443446875466242,0.3820985678107126,4
0.8355018969381669,0.780706726234299,-0.27918630016755924,2.2115872567292447,0.6680922103580695,0.456763271112713,-0.3335481569099892,0.37736451578477603,5
1.3887993174678759,0.2555850005785564,0.2640955608715417,1.2081577109723554,0.14008375261448047,0.3217331749645337,-0.1513963710582363,0.31384074385863314,6
0.7831458657134223,-0.056279154208408455,-0.834812719029907,1.4860562483269424,0.565946483575835,0.3035854564927433,-0.35473039889383656,0.29339932734964197,7
0.41789557891361395,-0.6473219438049248,-1.30922428075782,0.6213662441390648,0.5622793108983184,0.24728786464294011,-0.09173089461129268,0.4613425749840848,8
1.5173025055450924,1.0733592454711554,-0.9179108365396704,1.9526518478065633,0.17034734224947634,0.5345120038248162,-0.24711246518178787,0.24996235928658703,9
0.3143794808934317,0.1426093568591049,-0.12634996158937592,1.0236022225813959,0.5637555287509721,0.1772357001086998,-0.2093636188739171,0.10817510494950386,10
0.7422648849875888,0.00037126202980888867,-0.40583349561695065,1.0334469773179145,0.7075863836825106,0.5298551587017174,-0.067420335245781,0.3039368695398768,11
0.892249771596657,0.19765655675071422,-0.06075399094032869,1.3943500768920627,0.17549103875111724,0.37497961856105566,-0.32871635685842504,0.5003256459444536,12
0.7272951668861207,-0.9680321604118691,-1.1489565861683062,0.04944313483039628,0.21649943579714728,0.09010407377970878,-0.33971181851129917,0.12822886081769774,13
0.5252355081893476,0.765715122467719,0.16859203253567484,1.5174047843375056,0.6035322933687005,0.3551473939487132,-0.2583599326346005,0.2066244679967217,14
1.0799371313563804,0.06576884068440393,-0.6064049715731816,0.9012725510341196,0.4542990621651296,-0.015003976147743625,-0.09616211489806835,0.2999735245721743,15
0.5005940708855051,0.21300915526139205,-1.026932376203152,0.875989656684644,0.5102952550479047,0.39382620252465533,-0.35193460754768424,0.2435314181193113,16
0.9860190971270315,0.5925778687617481,-0.4064819006469247,1.0910877747149157,0.46811784328009937,0.43278472244834865,-0.4832155598110569,0.13212357035472228,17
0.411921931863398,0.0019708539410623616,-0.03730739414293212,0.04826116017285527,0.47813918418562884,0.21114660665219195,-0.24511588584089988,0.3846229427476565,18
1.0639250170578922,0.23000675439472257,-0.5642040970235643,0.7940745894151714,0.1347055743377834,0.3185321543933373,-0.14482592000890798,0.5284048866420712,19
0.9729142979661559,0.304895025934989,-1.0356621594374094,2.4960459082325706,0.6094635413242897,0.593123615062543,-0.07997382502611708,0.27353577508286886,20
1.0143447280095301,0.37554673827738355,0.3084216977244829,1.5898024964404482,0.6339179984855547,0.22413799436070947,-0.24631613620853993,0.14151180523167997,21
0.9168473890393123,0.8771428247001235,-0.04955113414004697,1.6383592088076262,0.3541218511863945,0.14116386194150993,-0.24114266071160026,0.06412473699358301,22
0.9852927285085045,0.25410249571077786,0.17464390053589018,0.9859032216836516,0.39130461003722755,0.5222495103693898,-0.08460992657442529,0.2809571177465417,23
0.4499954086791923,0.6173670893400643,-0.5596550547411963,1.4137088650951433,0.09377849948885558,0.5943880785796192,-0.3869741699695421,0.3824652811979509,24
0.6215928444353855,0.12581054032512706,0.4332384470195321,1.3992812876968068,0.502850951203567,0.30055435077717707,-0.23885207751830095,0.3070201295794458,25
0.7695675430670557,-0.19855269769770162,-0.45103985590449125,0.23385583659805512,0.5144114883428288,0.45171945531125346,-0.18095761100749425,0.24971153908973753,26
1.0970413438077422,0.40111136487010357,-0.24607684560293608,1.782680699351321,0.38756179660013784,0.5012213873296322,-0.15507812787149658,0.17928740178528324,27
1.1038960914732625,-0.026365186336224256,-1.1058346586162835,1.3665059016585952,0.6248706719741006,0.18862736511924239,-0.25098066931908825,0.11894036407382924,28
1.5714178773922782,0.3561952424363724,-0.059016641180346885,1.6680044690393805,0.3331845538040119,0.22720412469481976,-0.19655589882941588,0.35017015915898586,29
0.519891126259448,-0.6313942372951264,-0.23375027794505324,0.9057853859121079,0.5129211851787201,0.48463117697321023,-0.44883273534129897,0.3596525945662703,30
0.8353916871817915,0.8618098598516053,-0.9025252445754719,2.1188401823224,0.1960671322615769,0.5527521418062764,-0.26582484123338485,0.06451242559711204,31
0.8547271297119886,0.12737255274853468,0.5685326972749731,1.48289374724955,0.3952895698251524,0.3844321290261532,-0.15464912874455328,0.44078067738168203,32
1.191267180307103,-0.2596350017149484,0.7569515973609218,1.0834361608202971,0.36512914841943284,0.16802784697469186,-0.298229403425468,0.31888854650728016,33
1.0707850499235876,-0.1654382429636655,-0.8594155750067873,1.1521263142025138,0.4450615844081883,0.5980591667549162,-0.19410157784104026,0.41795135741749523,34
0.9661704703414857,-1.0005168588305315,-0.322143517155628,0.32273486147677904,0.3260946142333283,0.22035436532820532,-0.1553127499197302,0.0889446701817862,35
1.2709698833658565,0.5928809685711744,0.13200528389360722,1.5174357133986045,0.37370548086566646,0.24972933282428222,-0.2342549200857765,0.08610110135014734,36
0.05184532199307036,-0.2977119638498803,-0.6323026890566913,1.2957706168718233,0.5652094342883013,0.3513506751734432,-0.18295362290034292,0.23212368282792437,37
0.7249253999411784,-0.8123090950326508,-0.7010385349627024,0.09730917512069986,0.31264715255235653,0.533124063107216,-0.29627325652846126,0.3103341312274233,38
1.3049324471385035,-0.7646985936438692,-0.333099810498867,0.46243251004703784,0.07868457985226412,0.42809639648283354,-0.2206611279696047,0.4655632987512356,39
0.8134575725890907,0.15405220052543536,0.23278775718963537,1.469687370635204,0.7499167808410842,0.3622298250542866,-0.13897838304107776,0.3347294696578158,40
0.9091738186246651,1.1125200058542128,-0.7932941681817215,1.6549698701572773,0.6762908157380974,0.36949327951771593,-0.1843027039031566,0.220878246782556,41
0.7098945553206792,0.26702268515909056,-0.8012638408002437,1.2321239107589703,0.14154746097887627,0.3065272002965199,-0.2586531269563936,0.12683569508009296,42
0.3739532370411273,-0.585242358853041,-0.5469716785057068,0.9560215798629923,0.5379415610490389,0.38372092717777595,-0.17757835957092072,0.397600068726298,43
0.13755247824630507,-0.33953343276213027,-1.2549958324415418,0.667413888218661,0.2994050458897314,-0.07943401165414543,-0.1285390209363382,0.13423534890991423,44
0.3333746449244376,-0.03794213116675635,-0.039537358971649464,1.5748473989728864,0.45269744306621196,0.25550888113953024,-0.4049941278577478,0.4454162265726786,45
0.4525165408903668,-1.1758402272468298,0.16202682504699517,-0.0685305512668567,0.45884482580269875,0.33619829023751713,-0.08409259350441023,0.21587384204721888,46
0.6747519436727711,0.37977528360957813,-0.15263990800584043,1.2242788846500139,0.35311843993673564,0.12734788745707393,-0.23362547386810723,0.44086984871414203,47
0.8996324161572754,0.23606188758792468,-0.14400245775863932,1.2649966767691838,0.2432468668827207,0.357948497671734,-0.15745100667597697,0.3314717548071134,48
-0.1682701708122778,0.2547144984354668,-0.21148957932432527,0.20245370189219664,0.26189178953674813,0.2693293168520818,-0.08027530763547722,0.233560541266905,49
1.1287707736023764,0.9341761203851042,0.04666378594847337,1.6460746480346793,0.2167616169037515,0.5633213547473235,-0.3371673697230466,0.1876724353808648,50
1.299705247747693,0.4878584932092948,0.08984748617430552,2.023776388075864,0.23363555835391106,0.5359529587822285,-0.27094410024275467,0.20909105471847042,51
0.24043463177717964,-0.22983726429660814,0.018764607632959923,1.0009002571156311,0.38656434199012896,0.23012916463227556,-0.2288548695875705,0.3013980030850285,52
1.1338321516138465,-0.29950715883447354,-1.0738566490629635,1.3038780671913999,0.25684800217784964,0.2773743432649957,-0.27837535211244285,0.25925877954612603,53
1.5438973129102351,1.3463719920139054,0.4413640134548522,1.5693059113297254,0.536410413142524,0.2889078651587411,-0.026506342416319162,0.1787426310317554,54
0.5860858571999361,0.40984822345146177,-0.9954282708064953,1.2940831593219664,0.6974492310671855,0.2322510785760566,-0.28567720938267926,0.23012423076188412,55
1.1164038318860416,0.11956590605563819,-0.20458375479339705,0.8503420492862229,0.28398935172599143,0.329253747604219,-0.2555546779486867,0.259429243566298,56
0.8453102622704215,-0.04716935261629593,-0.5977109299186832,1.0247252311201414,0.44788090010707543,0.18625768966686146,-0.17956109683970234,-0.005448091329777416,57
0.8225191847611645,0.5141898759317831,-0.5020279621065595,1.9010534995761477,0.49993702206058677,0.13040769975937105,-0.3202149526076089,0.3049801737746438,58
0.9805866261289313,0.24149632049850953,-0.5151619946392018,1.736267880041969,0.4944004541838549,0.3934066835850403,-0.2395680711756264,0.13243345303398318,59
0.9977151052511641,-0.18370474447341792,-0.7774555296039288,0.546332144495553,0.4151910535832175,0.3944294376332716,-0.1682546738749825,0.11160011161531061,60
1.1437517070250938,-0.22315712370109378,-0.9262863986823378,1.1829324301255786,0.5485364836719445,0.17935263605100116,-0.23328604043825113,0.04751867834671478,61
0.6780742758407308,-0.4532043419285462,-0.2606134947834921,1.110237553153706,0.4964497905361315,0.4343033146143899,-0.20933868588999485,0.03473290025585318,62
0.3153782792717773,-0.1792044238154827,-1.1273932276686454,1.2379126739575526,0.15246751553454044,0.2052633406252003,-0.2529332112448371,0.08734629962652529,63
1.3026947922713055,0.1326934359718389,-0.151333260816189,1.982804864810176,0.5738312128778547,0.33797478570569717,-0.3514470309180767,0.16491748508434115,64
0.7726135651225855,0.41642096322319133,-1.345770959793492,1.271520377378479,0.5774581674533484,0.4230516018918684,-0.16784067886607615,0.4843910965031882,65
0.8599476414833731,0.038455696299321926,0.17920994841379526,0.8524585155575936,0.2473427791642837,0.29495811529444305,-0.024506692835275845,0.18689443889257554,66
0.9025060570845292,1.0244946576670952,-0.6888305913733535,1.3482273235182984,0.40758756708952043,0.3682111368211701,-0.1981598369216562,0.2713300127521638,67
0.7774670444471267,-1.0776425968806596,-1.0428082723994705,0.7340889021928954,0.5366657985622139,0.22253555341686423,-0.17747358827524506,0.2980577663807594,68
